DATE,VALUE
2019-01-17,15.8090
2019-01-18,16.0733
2019-01-21,15.1351
2019-01-22,13.6336
2019-01-23,14.3659
2019-01-24,16.4130
2019-01-25,16.4684
2019-01-28,16.7537
2019-01-29,18.5574
2019-01-30,18.0111
2019-01-31,17.3337
2019-02-01,16.0910
2019-02-04,16.6626
2019-02-05,16.3080
2019-02-06,16.3527
2019-02-07,16.3833
2019-02-08,14.1907
2019-02-11,14.4564
2019-02-12,14.7950
2019-02-13,14.9596
2019-02-14,14.9933
2019-02-15,17.5176
2019-02-18,17.4800
2019-02-19,18.2938
2019-02-20,20.7247
2019-02-21,19.8122
2019-02-22,18.3531
2019-02-25,18.5995
2019-02-26,19.8467
2019-02-27,16.4246
2019-02-28,16.9382
2019-03-01,15.5888
2019-03-04,17.7139
2019-03-05,17.4063
2019-03-06,17.6620
2019-03-07,15.5058
2019-03-08,16.7874
2019-03-11,18.9027
2019-03-12,19.3327
2019-03-13,19.0810
2019-03-14,20.5257
2019-03-15,19.2670
2019-03-18,19.8662
2019-03-19,19.7134
2019-03-20,21.4830
2019-03-21,20.3258
2019-03-22,19.2030
2019-03-25,19.7666
2019-03-26,20.0472
2019-03-27,17.5648
2019-03-28,17.5594
2019-03-29,17.7257
2019-04-01,15.4467
2019-04-02,16.2513
2019-04-03,18.0689
2019-04-04,17.3371
2019-04-05,18.3057
2019-04-08,18.6076
2019-04-09,18.9565
2019-04-10,17.2450
2019-04-11,18.5189
2019-04-12,17.9809
2019-04-15,17.5058
2019-04-16,19.2716
2019-04-17,18.5903
2019-04-18,18.2336
2019-04-19,17.3762
2019-04-22,17.2891
2019-04-23,14.8634
2019-04-24,14.0622
2019-04-25,15.3180
2019-04-26,15.2913
2019-04-29,17.0589
2019-04-30,16.1578
2019-05-01,15.0180
2019-05-02,18.6143
2019-05-03,16.8621
2019-05-06,17.7653
2019-05-07,16.3043
2019-05-08,14.6856
2019-05-09,14.7982
2019-05-10,14.5394
2019-05-13,14.9252
2019-05-14,14.3635
2019-05-15,14.4970
2019-05-16,13.2789
2019-05-17,13.4678
2019-05-20,14.6444
2019-05-21,15.6013
2019-05-22,13.5704
2019-05-23,12.3724
2019-05-24,15.2589
2019-05-27,15.6322
2019-05-28,17.3884
2019-05-29,15.4015
2019-05-30,14.9809
2019-05-31,14.5702
2019-06-03,15.6615
2019-06-04,15.8633
2019-06-05,14.4110
2019-06-06,13.4280
2019-06-07,15.7812
2019-06-10,15.6051
2019-06-11,15.0893
2019-06-12,16.1067
2019-06-13,17.5965
2019-06-14,18.3448
2019-06-17,18.0272
2019-06-18,17.5198
2019-06-19,17.9082
2019-06-20,16.0270
2019-06-21,17.1892
2019-06-24,15.7175
2019-06-25,16.2666
2019-06-26,14.3191
2019-06-27,15.5877
2019-06-28,15.2442
2019-07-01,14.3016
2019-07-02,15.3816
2019-07-03,15.7474
2019-07-04,15.1428
2019-07-05,15.8799
2019-07-08,15.1083
2019-07-09,15.1504
2019-07-10,16.2289
2019-07-11,16.0374
2019-07-12,16.4776
2019-07-15,16.7478
2019-07-16,16.4677
2019-07-17,17.3885
2019-07-18,15.9880
2019-07-19,14.9077
2019-07-22,14.1236
2019-07-23,14.9624
2019-07-24,16.1480
2019-07-25,18.1529
2019-07-26,18.1784
2019-07-29,20.4360
2019-07-30,17.3842
2019-07-31,15.2548
2019-08-01,15.5592
2019-08-02,15.6396
2019-08-05,15.2024
2019-08-06,17.1854
2019-08-07,17.3281
2019-08-08,18.1430
2019-08-09,16.5156
2019-08-12,16.5252
2019-08-13,15.5446
2019-08-14,16.5976
2019-08-15,14.3597
2019-08-16,14.1844
2019-08-19,14.2578
2019-08-20,16.3404
2019-08-21,15.8225
2019-08-22,16.1852
2019-08-23,15.1186
2019-08-26,15.1070
2019-08-27,14.8592
2019-08-28,13.6098
2019-08-29,14.9626
2019-08-30,14.2863
2019-09-02,13.9759
2019-09-03,14.1175
2019-09-04,13.4398
2019-09-05,14.1759
2019-09-06,12.8490
2019-09-09,14.2368
2019-09-10,13.8915
2019-09-11,12.7942
2019-09-12,12.2995
2019-09-13,12.1220
2019-09-16,12.4704
2019-09-17,12.1493
2019-09-18,11.9182
2019-09-19,12.4118
2019-09-20,13.6241
2019-09-23,13.2581
2019-09-24,14.6459
2019-09-25,16.0480
2019-09-26,15.5585
2019-09-27,14.7368
2019-09-30,15.5305
2019-10-01,14.4459
2019-10-02,13.1911
2019-10-03,13.9695
2019-10-04,14.9177
2019-10-07,14.9690
2019-10-08,15.9336
2019-10-09,15.0981
2019-10-10,15.6125
2019-10-11,16.1740
2019-10-14,16.8484
2019-10-15,17.4109
2019-10-16,18.2819
2019-10-17,16.8876
2019-10-18,16.9211
2019-10-21,17.3204
2019-10-22,15.5695
2019-10-23,15.2795
2019-10-24,15.3296
2019-10-25,14.5165
2019-10-28,14.8025
2019-10-29,16.3792
2019-10-30,16.4154
2019-10-31,19.2910
2019-11-01,17.9871
2019-11-04,16.5348
2019-11-05,17.0968
2019-11-06,18.1862
2019-11-07,14.7633
2019-11-08,11.2266
2019-11-11,11.2133
2019-11-12,12.1932
2019-11-13,12.8022
2019-11-14,13.9394
2019-11-15,12.6848
2019-11-18,10.9827
2019-11-19,10.8920
2019-11-20,12.9774
2019-11-21,14.3222
2019-11-22,15.2969
2019-11-25,15.5199
2019-11-26,16.9764
2019-11-27,17.8481
2019-11-28,16.2449
2019-11-29,16.3334
2019-12-02,18.1016
2019-12-03,16.0644
2019-12-04,17.1220
2019-12-05,15.9266
2019-12-06,16.9014
2019-12-09,16.7546
2019-12-10,16.2370
2019-12-11,16.5536
2019-12-12,16.7475
2019-12-13,15.4295
2019-12-16,14.3380
2019-12-17,12.3822
2019-12-18,12.1837
2019-12-19,11.8085
2019-12-20,13.0407
2019-12-23,11.2719
2019-12-24,11.6344
2019-12-25,11.9716
2019-12-26,12.7696
2019-12-27,10.9842
2019-12-30,12.0605
2019-12-31,12.0746
2020-01-01,11.8994
2020-01-02,11.5123
2020-01-03,11.2739
2020-01-06,10.4033
2020-01-07,10.7235
2020-01-08,9.7745
2020-01-09,9.9178
2020-01-10,14.2425
2020-01-13,13.4907
2020-01-14,14.3725
2020-01-15,15.1353
2020-01-16,15.0018
2020-01-17,13.9006
2020-01-20,13.2287
2020-01-21,14.2763
2020-01-22,15.2064
2020-01-23,15.6337
2020-01-24,16.6302
2020-01-27,16.1806
2020-01-28,16.2573
2020-01-29,21.0078
2020-01-30,22.5896
2020-01-31,22.8430
2020-02-03,22.1050
2020-02-04,21.3759
2020-02-05,22.2845
2020-02-06,23.6783
2020-02-07,22.1129
2020-02-10,21.2800
2020-02-11,21.2499
2020-02-12,22.0482
2020-02-13,21.1742
2020-02-14,19.5601
2020-02-17,17.8172
2020-02-18,17.5528
2020-02-19,17.3880
2020-02-20,16.1707
2020-02-21,16.5611
2020-02-24,14.9584
2020-02-25,13.6231
2020-02-26,14.2097
2020-02-27,12.3505
2020-02-28,11.5152
2020-03-02,13.0666
2020-03-03,14.3228
2020-03-04,14.8385
2020-03-05,14.9854
2020-03-06,14.7960
2020-03-09,14.7731
2020-03-10,16.3491
2020-03-11,15.8090
2020-03-12,15.6263
2020-03-13,16.8409
2020-03-16,16.6273
2020-03-17,16.3237
2020-03-18,17.8987
2020-03-19,19.1282
2020-03-20,18.2410
2020-03-23,19.3124
2020-03-24,17.3253
2020-03-25,16.7522
2020-03-26,16.5206
2020-03-27,15.6982
2020-03-30,15.3420
2020-03-31,17.5445
2020-04-01,17.8005
2020-04-02,17.2425
2020-04-03,14.2658
2020-04-06,14.0899
2020-04-07,15.2676
2020-04-08,14.3751
2020-04-09,15.0105
2020-04-10,13.4278
2020-04-13,13.5732
2020-04-14,14.0693
2020-04-15,14.1340
2020-04-16,15.1247
2020-04-17,14.7028
2020-04-20,15.3173
2020-04-21,15.0266
2020-04-22,15.5065
2020-04-23,16.6241
2020-04-24,16.5173
2020-04-27,15.6639
2020-04-28,12.6088
2020-04-29,13.4481
2020-04-30,13.1807
2020-05-01,13.6489
2020-05-04,14.2765
2020-05-05,14.8872
2020-05-06,14.6471
2020-05-07,16.2594
2020-05-08,16.3785
2020-05-11,15.8919
2020-05-12,16.9252
2020-05-13,16.3672
2020-05-14,16.1434
2020-05-15,16.3000
2020-05-18,17.5107
2020-05-19,15.3255
2020-05-20,15.5115
2020-05-21,17.2288
2020-05-22,17.3497
2020-05-25,18.5974
2020-05-26,16.6867
2020-05-27,18.8448
2020-05-28,17.8845
2020-05-29,17.9286
2020-06-01,18.9481
2020-06-02,17.4083
2020-06-03,17.2348
2020-06-04,17.8412
2020-06-05,17.3632
2020-06-08,18.3638
2020-06-09,19.3309
2020-06-10,18.1641
2020-06-11,18.7878
2020-06-12,19.3745
2020-06-15,19.7581
2020-06-16,19.7712
2020-06-17,22.0290
2020-06-18,22.0545
2020-06-19,20.5181
2020-06-22,21.5316
2020-06-23,18.3427
2020-06-24,16.7588
2020-06-25,16.5453
2020-06-26,16.7986
2020-06-29,15.6498
2020-06-30,14.9123
2020-07-01,15.3914
2020-07-02,14.6315
2020-07-03,15.4226
2020-07-06,15.9026
2020-07-07,15.9856
2020-07-08,14.8846
2020-07-09,14.2897
2020-07-10,14.5567
2020-07-13,13.6486
2020-07-14,14.8182
2020-07-15,14.1985
2020-07-16,13.7175
2020-07-17,13.2720
2020-07-20,12.2154
2020-07-21,11.6784
2020-07-22,9.9681
2020-07-23,10.3864
2020-07-24,10.1323
2020-07-27,9.2555
2020-07-28,9.0000
2020-07-29,12.6130
2020-07-30,15.3217
2020-07-31,14.5315
2020-08-03,16.0420
2020-08-04,15.5426
2020-08-05,16.1034
2020-08-06,15.6241
2020-08-07,17.9733
2020-08-10,17.2903
2020-08-11,17.2449
2020-08-12,16.4935
2020-08-13,15.0423
2020-08-14,15.5861
2020-08-17,14.2173
2020-08-18,14.8984
2020-08-19,16.0902
2020-08-20,16.9231
2020-08-21,14.9582
2020-08-24,14.4007
2020-08-25,16.2273
2020-08-26,15.9573
2020-08-27,17.5342
2020-08-28,18.7614
2020-08-31,16.8222
2020-09-01,14.9280
2020-09-02,15.0619
2020-09-03,16.7541
2020-09-04,16.1207
2020-09-07,15.1643
2020-09-08,17.7143
2020-09-09,18.3137
2020-09-10,18.0458
2020-09-11,18.6959
2020-09-14,18.8948
2020-09-15,20.6054
2020-09-16,22.6839
2020-09-17,22.8904
2020-09-18,22.1573
2020-09-21,21.5633
2020-09-22,23.0119
2020-09-23,23.9476
2020-09-24,22.8279
2020-09-25,22.5956
2020-09-28,21.2525
2020-09-29,20.7755
2020-09-30,21.4366
2020-10-01,20.2641
2020-10-02,20.3624
2020-10-05,18.6087
2020-10-06,18.0152
2020-10-07,18.1811
2020-10-08,18.4147
2020-10-09,18.4327
2020-10-12,19.1565
2020-10-13,19.2915
2020-10-14,18.4996
2020-10-15,18.3225
2020-10-16,17.5573
2020-10-19,17.3465
2020-10-20,16.5116
2020-10-21,16.0341
2020-10-22,16.3899
2020-10-23,16.9317
2020-10-26,17.3655
2020-10-27,17.1045
2020-10-28,16.9787
2020-10-29,19.1855
2020-10-30,20.5510
2020-11-02,19.3779
2020-11-03,19.7653
2020-11-04,20.2423
2020-11-05,21.2560
2020-11-06,19.5756
2020-11-09,19.3267
2020-11-10,20.0391
2020-11-11,21.0589
2020-11-12,19.5679
2020-11-13,17.7045
2020-11-16,19.1432
2020-11-17,19.4413
2020-11-18,18.0220
2020-11-19,17.9580
2020-11-20,18.9586
2020-11-23,18.4069
2020-11-24,18.5575
2020-11-25,19.2563
2020-11-26,19.7147
2020-11-27,18.6646
2020-11-30,19.2798
2020-12-01,16.8007
2020-12-02,17.1530
2020-12-03,19.4258
2020-12-04,18.7097
2020-12-07,21.8847
2020-12-08,24.0254
2020-12-09,21.7904
2020-12-10,22.8237
2020-12-11,23.7758
2020-12-14,24.9968
2020-12-15,24.2124
2020-12-16,25.6615
2020-12-17,24.9567
2020-12-18,23.2207
2020-12-21,22.1917
2020-12-22,24.6493
2020-12-23,26.2342
2020-12-24,25.3840
2020-12-25,24.8363
2020-12-28,24.2321
2020-12-29,26.2850
2020-12-30,25.0636
2020-12-31,23.8945
2021-01-01,24.4376
2021-01-04,25.2497
2021-01-05,24.9195
2021-01-06,22.2073
2021-01-07,21.7256
2021-01-08,21.9128
2021-01-11,21.5408
2021-01-12,22.1225
2021-01-13,21.7384
2021-01-14,22.2220
2021-01-15,23.4223
2021-01-18,22.8736
2021-01-19,22.6001
2021-01-20,23.3567
2021-01-21,21.7284
2021-01-22,21.7332
2021-01-25,22.4495
2021-01-26,22.2769
2021-01-27,23.1325
2021-01-28,23.9904
2021-01-29,24.1396
2021-02-01,23.8994
2021-02-02,22.5294
2021-02-03,23.8982
2021-02-04,25.9115
2021-02-05,27.2246
2021-02-08,27.2662
2021-02-09,26.6498
2021-02-10,25.9454
2021-02-11,25.8276
2021-02-12,23.0253
2021-02-15,21.4156
2021-02-16,22.1623
2021-02-17,20.3049
2021-02-18,21.0754
2021-02-19,21.6059
2021-02-22,22.3144
2021-02-23,24.1224
2021-02-24,23.2960
2021-02-25,24.4431
2021-02-26,25.4972
2021-03-01,25.5206
2021-03-02,24.7435
2021-03-03,25.3329
2021-03-04,25.0978
2021-03-05,24.9854
2021-03-08,23.9881
2021-03-09,24.7100
2021-03-10,23.3516
2021-03-11,22.0477
2021-03-12,21.4662
2021-03-15,20.1965
2021-03-16,21.8979
2021-03-17,21.0598
2021-03-18,22.1951
2021-03-19,21.2234
2021-03-22,21.8698
2021-03-23,23.5263
2021-03-24,24.5676
2021-03-25,24.4213
2021-03-26,22.6580
2021-03-29,20.6657
2021-03-30,20.3633
2021-03-31,21.5883
2021-04-01,21.7012
2021-04-02,20.3046
2021-04-05,20.8319
2021-04-06,19.4878
2021-04-07,19.2374
2021-04-08,18.7824
2021-04-09,19.1770
2021-04-12,16.8059
2021-04-13,17.8903
2021-04-14,16.6173
2021-04-15,16.9504
2021-04-16,17.6818
2021-04-19,16.7296
2021-04-20,17.8851
2021-04-21,18.8232
2021-04-22,18.1598
2021-04-23,19.1372
2021-04-26,20.2433
2021-04-27,19.8428
2021-04-28,19.8113
2021-04-29,19.8417
2021-04-30,19.5852
2021-05-03,19.9485
2021-05-04,18.6502
2021-05-05,16.4877
2021-05-06,17.4164
2021-05-07,17.5560
2021-05-10,16.7509
2021-05-11,15.2665
2021-05-12,15.9296
2021-05-13,16.2061
2021-05-14,15.1449
2021-05-17,13.1082
2021-05-18,11.9884
2021-05-19,11.2215
2021-05-20,10.9010
2021-05-21,12.4633
2021-05-24,13.0479
2021-05-25,13.1529
2021-05-26,13.5033
2021-05-27,14.1556
2021-05-28,13.3446
2021-05-31,12.7196
2021-06-01,15.8569
2021-06-02,16.1395
2021-06-03,16.3469
2021-06-04,17.5302
2021-06-07,18.5891
2021-06-08,20.2326
2021-06-09,20.1468
2021-06-10,21.2119
2021-06-11,22.3417
2021-06-14,22.0793
2021-06-15,20.7933
2021-06-16,22.1758
2021-06-17,23.4790
2021-06-18,22.8956
2021-06-21,23.5023
2021-06-22,23.3917
2021-06-23,22.3542
2021-06-24,22.1400
2021-06-25,20.4919
2021-06-28,20.7159
2021-06-29,21.9214
2021-06-30,20.9299
2021-07-01,21.3778
2021-07-02,21.2038
2021-07-05,23.0193
2021-07-06,21.2148
2021-07-07,22.6398
2021-07-08,21.7824
2021-07-09,21.1854
2021-07-12,21.5188
2021-07-13,20.9942
2021-07-14,20.3472
2021-07-15,20.9455
2021-07-16,19.9550
2021-07-19,18.8606
2021-07-20,19.2409
2021-07-21,18.9323
2021-07-22,18.3250
2021-07-23,17.2038
2021-07-26,15.0027
2021-07-27,15.4366
2021-07-28,16.3805
2021-07-29,14.5216
2021-07-30,14.5018
2021-08-02,12.5537
2021-08-03,14.1741
2021-08-04,14.2266
2021-08-05,13.5400
2021-08-06,14.9524
2021-08-09,14.9228
2021-08-10,12.9999
2021-08-11,14.0907
2021-08-12,15.4890
2021-08-13,14.9748
2021-08-16,16.1229
2021-08-17,14.9030
2021-08-18,15.5741
2021-08-19,15.1376
2021-08-20,16.2411
2021-08-23,17.7470
2021-08-24,19.8657
2021-08-25,20.2026
2021-08-26,17.2255
2021-08-27,17.5259
2021-08-30,15.4946
2021-08-31,15.1208
2021-09-01,16.8864
2021-09-02,18.1542
2021-09-03,18.8478
2021-09-06,19.6185
2021-09-07,18.1054
2021-09-08,15.6752
2021-09-09,15.4339
2021-09-10,14.1561
2021-09-13,14.6947
2021-09-14,17.7795
2021-09-15,19.1802
2021-09-16,20.0985
2021-09-17,18.4293
2021-09-20,18.1520
2021-09-21,18.7502
2021-09-22,17.8033
2021-09-23,17.7837
2021-09-24,19.0549
2021-09-27,19.5364
2021-09-28,18.6797
2021-09-29,17.8974
2021-09-30,18.0805
2021-10-01,17.1427
2021-10-04,17.7690
2021-10-05,17.4097
2021-10-06,17.2624
2021-10-07,17.1598
2021-10-08,17.2887
2021-10-11,18.8794
2021-10-12,18.5508
2021-10-13,17.8591
2021-10-14,20.0198
2021-10-15,19.5264
2021-10-18,18.1509
2021-10-19,15.8832
2021-10-20,15.9808
2021-10-21,15.8588
2021-10-22,16.6047
2021-10-25,14.7908
2021-10-26,16.1048
2021-10-27,18.1396
2021-10-28,15.7942
2021-10-29,16.8558
2021-11-01,17.5069
2021-11-02,18.2844
2021-11-03,17.7344
2021-11-04,16.5842
2021-11-05,17.0965
2021-11-08,17.2078
2021-11-09,19.3531
2021-11-10,18.6040
2021-11-11,19.4068
2021-11-12,19.5568
2021-11-15,18.6538
2021-11-16,17.7964
2021-11-17,19.1267
2021-11-18,16.8212
2021-11-19,16.4918
2021-11-22,16.2123
2021-11-23,15.1831
2021-11-24,13.1523
2021-11-25,12.4470
2021-11-26,10.7640
2021-11-29,10.6596
2021-11-30,11.3425
2021-12-01,11.8391
2021-12-02,10.3009
2021-12-03,9.0390
2021-12-06,12.9400
2021-12-07,13.5889
2021-12-08,15.9104
2021-12-09,15.2404
2021-12-10,16.2355
2021-12-13,16.3369
2021-12-14,14.9232
2021-12-15,15.4594
2021-12-16,16.7027
2021-12-17,17.7046
2021-12-20,17.6507
2021-12-21,16.3473
2021-12-22,16.5076
2021-12-23,17.3739
2021-12-24,18.0273
2021-12-27,18.5226
2021-12-28,17.6974
2021-12-29,19.3747
2021-12-30,19.8276
2021-12-31,18.8510
2022-01-03,21.1866
2022-01-04,19.4533
2022-01-05,19.4868
2022-01-06,19.2691
2022-01-07,16.4572
2022-01-10,12.6938
2022-01-11,14.4410
2022-01-12,15.4700
2022-01-13,15.7313
2022-01-14,15.6200
2022-01-17,15.3489
2022-01-18,14.8822
2022-01-19,15.4171
2022-01-20,15.0212
2022-01-21,15.2256
2022-01-24,14.9624
2022-01-25,16.3885
2022-01-26,19.4271
2022-01-27,16.9440
2022-01-28,17.7851
2022-01-31,19.9215
2022-02-01,18.9387
2022-02-02,18.9377
2022-02-03,19.0700
2022-02-04,21.2860
2022-02-07,19.5442
2022-02-08,20.3644
2022-02-09,19.9079
2022-02-10,18.5594
2022-02-11,19.6712
2022-02-14,21.7065
2022-02-15,24.3624
2022-02-16,23.2547
2022-02-17,24.3705
2022-02-18,24.3984
2022-02-21,24.2225
2022-02-22,23.2916
2022-02-23,25.0098
2022-02-24,26.3103
2022-02-25,26.2151
2022-02-28,25.8776
2022-03-01,25.7462
2022-03-02,27.4025
2022-03-03,26.3719
2022-03-04,25.9249
2022-03-07,27.1049
2022-03-08,27.6196
2022-03-09,27.1536
2022-03-10,27.3783
2022-03-11,25.8164
2022-03-14,25.8570
2022-03-15,25.8769
2022-03-16,25.9630
2022-03-17,26.8080
2022-03-18,26.6587
2022-03-21,24.0093
2022-03-22,23.5068
2022-03-23,23.3375
2022-03-24,21.7975
2022-03-25,18.7192
2022-03-28,16.3579
2022-03-29,17.6723
2022-03-30,17.1573
2022-03-31,17.2262
2022-04-01,16.7068
2022-04-04,16.5233
2022-04-05,17.3271
2022-04-06,16.0096
2022-04-07,15.4222
2022-04-08,13.8438
2022-04-11,14.0824
2022-04-12,13.7060
2022-04-13,12.5590
2022-04-14,12.9105
2022-04-15,14.5647
2022-04-18,14.9858
2022-04-19,14.4365
2022-04-20,15.1849
2022-04-21,17.8683
2022-04-22,18.0231
2022-04-25,17.4843
2022-04-26,16.8638
2022-04-27,15.8751
2022-04-28,17.3132
2022-04-29,18.0491
2022-05-02,18.1263
2022-05-03,18.6485
2022-05-04,18.0597
2022-05-05,19.0073
2022-05-06,19.7722
2022-05-09,23.3556
2022-05-10,21.3405
2022-05-11,20.5688
2022-05-12,21.1991
2022-05-13,21.6443
2022-05-16,21.4694
2022-05-17,19.4929
2022-05-18,20.1498
2022-05-19,17.9832
2022-05-20,16.3463
2022-05-23,15.9338
2022-05-24,16.9824
2022-05-25,17.2687
2022-05-26,14.6508
2022-05-27,15.3450
2022-05-30,15.8115
2022-05-31,17.1360
2022-06-01,15.2431
2022-06-02,15.1573
2022-06-03,15.0804
2022-06-06,16.5258
2022-06-07,15.3341
2022-06-08,14.4462
2022-06-09,15.2803
2022-06-10,17.1336
2022-06-13,15.1330
2022-06-14,16.7701
2022-06-15,17.3476
2022-06-16,14.7073
2022-06-17,14.6488
