DATE,VALUE
2019-08-09,125.8974
2019-08-12,125.3055
2019-08-13,125.3182
2019-08-14,125.5012
2019-08-15,125.3399
2019-08-16,125.9650
2019-08-19,126.0831
2019-08-20,125.9417
2019-08-21,125.9836
2019-08-22,126.2164
2019-08-23,126.1543
2019-08-26,127.1430
2019-08-27,127.5995
2019-08-28,127.2214
2019-08-29,127.1480
2019-08-30,127.3000
2019-09-02,127.5154
2019-09-03,127.3654
2019-09-04,127.7696
2019-09-05,128.0087
2019-09-06,127.6656
2019-09-09,126.9299
2019-09-10,126.6276
2019-09-11,127.2673
2019-09-12,127.7550
2019-09-13,128.1076
2019-09-16,127.9395
2019-09-17,127.0627
2019-09-18,126.9593
2019-09-19,126.8150
2019-09-20,127.1371
2019-09-23,127.0330
2019-09-24,127.1308
2019-09-25,127.0497
2019-09-26,126.4359
2019-09-27,126.8006
2019-09-30,126.9214
2019-10-01,126.7823
2019-10-02,127.4589
2019-10-03,126.5754
2019-10-04,126.6074
2019-10-07,126.9224
2019-10-08,127.4794
2019-10-09,127.3889
2019-10-10,127.2667
2019-10-11,126.6690
2019-10-14,126.8519
2019-10-15,126.0392
2019-10-16,125.7368
2019-10-17,125.4717
2019-10-18,124.9569
2019-10-21,124.3437
2019-10-22,125.2274
2019-10-23,125.2632
2019-10-24,124.8771
2019-10-25,124.1660
2019-10-28,124.0372
2019-10-29,124.3249
2019-10-30,124.2464
2019-10-31,124.8077
2019-11-01,125.0789
2019-11-04,125.1527
2019-11-05,125.0121
2019-11-06,125.2837
2019-11-07,125.5574
2019-11-08,125.0128
2019-11-11,124.5554
2019-11-12,125.3636
2019-11-13,125.3462
2019-11-14,125.1939
2019-11-15,125.5994
2019-11-18,125.2044
2019-11-19,125.4177
2019-11-20,124.7264
2019-11-21,126.0795
2019-11-22,126.7805
2019-11-25,126.2808
2019-11-26,125.4601
2019-11-27,125.2107
2019-11-28,125.8929
2019-11-29,125.2657
2019-12-02,125.5273
2019-12-03,125.7904
2019-12-04,125.6154
2019-12-05,125.7323
2019-12-06,125.8332
2019-12-09,126.5631
2019-12-10,126.6809
2019-12-11,126.0796
2019-12-12,126.5354
2019-12-13,126.4889
2019-12-16,126.7138
2019-12-17,126.5540
2019-12-18,127.0597
2019-12-19,126.8506
2019-12-20,127.9582
2019-12-23,127.0180
2019-12-24,127.1730
2019-12-25,127.5567
2019-12-26,128.6038
2019-12-27,127.5756
2019-12-30,128.0649
2019-12-31,127.3490
2020-01-01,126.8939
2020-01-02,126.8676
2020-01-03,126.0496
2020-01-06,125.3774
2020-01-07,125.6620
2020-01-08,126.2120
2020-01-09,125.8473
2020-01-10,125.4170
2020-01-13,124.9061
2020-01-14,124.2662
2020-01-15,124.3010
2020-01-16,124.4856
2020-01-17,125.1708
2020-01-20,125.6957
2020-01-21,125.7359
2020-01-22,125.9532
2020-01-23,126.9580
2020-01-24,126.8005
2020-01-27,128.0521
2020-01-28,128.0818
2020-01-29,127.5799
2020-01-30,127.4174
2020-01-31,127.3844
2020-02-03,127.3580
2020-02-04,127.6307
2020-02-05,126.7423
2020-02-06,126.4093
2020-02-07,126.7254
2020-02-10,125.8300
2020-02-11,125.1731
2020-02-12,124.9118
2020-02-13,124.5825
2020-02-14,124.9865
2020-02-17,125.8075
2020-02-18,126.3177
2020-02-19,126.3101
2020-02-20,126.9084
2020-02-21,127.0541
2020-02-24,126.8271
2020-02-25,126.7919
2020-02-26,126.1076
2020-02-27,126.0959
2020-02-28,126.0667
2020-03-02,125.2004
2020-03-03,124.9225
2020-03-04,124.4845
2020-03-05,124.2204
2020-03-06,124.9075
2020-03-09,125.1042
2020-03-10,124.7920
2020-03-11,125.2409
2020-03-12,125.1106
2020-03-13,125.2767
2020-03-16,124.6024
2020-03-17,123.5651
2020-03-18,123.6474
2020-03-19,123.2600
2020-03-20,122.3645
2020-03-23,122.4242
2020-03-24,122.2962
2020-03-25,122.6289
2020-03-26,122.1352
2020-03-27,122.0996
2020-03-30,121.6838
2020-03-31,122.0948
2020-04-01,121.9206
2020-04-02,122.2675
2020-04-03,122.4585
2020-04-06,122.4184
2020-04-07,122.6849
2020-04-08,123.0167
2020-04-09,123.1115
2020-04-10,122.5472
2020-04-13,122.8313
2020-04-14,122.7958
2020-04-15,123.0108
2020-04-16,123.1107
2020-04-17,122.5137
2020-04-20,123.2082
2020-04-21,123.2551
2020-04-22,123.0402
2020-04-23,122.3664
2020-04-24,122.1467
2020-04-27,122.5582
2020-04-28,122.8616
2020-04-29,122.7825
2020-04-30,122.9648
2020-05-01,123.3083
2020-05-04,123.2081
2020-05-05,123.6821
2020-05-06,123.1488
2020-05-07,122.8948
2020-05-08,122.8487
2020-05-11,123.0277
2020-05-12,122.1998
2020-05-13,122.3879
2020-05-14,122.2048
2020-05-15,121.8927
2020-05-18,121.7213
2020-05-19,122.4669
2020-05-20,122.3027
2020-05-21,122.4753
2020-05-22,123.1917
2020-05-25,123.8341
2020-05-26,123.9233
2020-05-27,124.0898
2020-05-28,123.6967
2020-05-29,123.6811
2020-06-01,123.7024
2020-06-02,123.8351
2020-06-03,123.3974
2020-06-04,124.2625
2020-06-05,123.9637
2020-06-08,124.2594
2020-06-09,124.2288
2020-06-10,124.4765
2020-06-11,124.2713
2020-06-12,124.9320
2020-06-15,124.6589
2020-06-16,125.5051
2020-06-17,125.3343
2020-06-18,125.1780
2020-06-19,125.1942
2020-06-22,125.3350
2020-06-23,125.5284
2020-06-24,125.9505
2020-06-25,126.5140
2020-06-26,127.2246
2020-06-29,127.4127
2020-06-30,128.2532
2020-07-01,128.3815
2020-07-02,128.2524
2020-07-03,128.0586
2020-07-06,128.4251
2020-07-07,128.7943
2020-07-08,127.6497
2020-07-09,127.2470
2020-07-10,127.0702
2020-07-13,126.2173
2020-07-14,125.6803
2020-07-15,125.2156
2020-07-16,125.0820
2020-07-17,124.9856
2020-07-20,124.5754
2020-07-21,125.2266
2020-07-22,125.0880
2020-07-23,125.2956
2020-07-24,125.1879
2020-07-27,125.0462
2020-07-28,124.7020
2020-07-29,125.4411
2020-07-30,124.3625
2020-07-31,124.0507
2020-08-03,124.0646
2020-08-04,124.4913
2020-08-05,124.0618
2020-08-06,124.6081
2020-08-07,124.3295
2020-08-10,124.3633
2020-08-11,124.8052
2020-08-12,125.4699
2020-08-13,125.8016
2020-08-14,125.7145
2020-08-17,126.3566
2020-08-18,126.1930
2020-08-19,127.0354
2020-08-20,126.7651
2020-08-21,126.6197
2020-08-24,126.8826
2020-08-25,127.1880
2020-08-26,128.2195
2020-08-27,128.5812
2020-08-28,128.7968
2020-08-31,129.2776
2020-09-01,129.1561
2020-09-02,128.4688
2020-09-03,128.1336
2020-09-04,128.4390
2020-09-07,128.8626
2020-09-08,127.9308
2020-09-09,128.8575
2020-09-10,129.4209
2020-09-11,129.5848
2020-09-14,129.4965
2020-09-15,130.0163
2020-09-16,130.4619
2020-09-17,130.0033
2020-09-18,129.9802
2020-09-21,130.8896
2020-09-22,130.3035
2020-09-23,129.5297
2020-09-24,129.8165
2020-09-25,130.7383
2020-09-28,130.4150
2020-09-29,130.4200
2020-09-30,130.2511
2020-10-01,130.2507
2020-10-02,130.4231
2020-10-05,131.1596
2020-10-06,131.7269
2020-10-07,131.7088
2020-10-08,131.3334
2020-10-09,131.2961
2020-10-12,131.2902
2020-10-13,131.2741
2020-10-14,131.0527
2020-10-15,130.5425
2020-10-16,129.8735
2020-10-19,129.8479
2020-10-20,129.4972
2020-10-21,129.5333
2020-10-22,128.9891
2020-10-23,129.3540
2020-10-26,130.1812
2020-10-27,129.9162
2020-10-28,130.2767
2020-10-29,130.3833
2020-10-30,130.3526
2020-11-02,130.9941
2020-11-03,130.9068
2020-11-04,130.7695
2020-11-05,131.0266
2020-11-06,131.3866
2020-11-09,131.9947
2020-11-10,132.2022
2020-11-11,131.9856
2020-11-12,131.2690
2020-11-13,131.3840
2020-11-16,131.4542
2020-11-17,132.1668
2020-11-18,131.1940
2020-11-19,131.8686
2020-11-20,131.6972
2020-11-23,131.5288
2020-11-24,131.0401
2020-11-25,131.5658
2020-11-26,132.0504
2020-11-27,132.3438
2020-11-30,132.1471
2020-12-01,133.3803
2020-12-02,133.7544
2020-12-03,134.4814
2020-12-04,134.2935
2020-12-07,133.6823
2020-12-08,133.1025
2020-12-09,133.1304
2020-12-10,132.7827
2020-12-11,133.2946
2020-12-14,133.4089
2020-12-15,132.7440
2020-12-16,132.2214
2020-12-17,131.6851
2020-12-18,131.8640
2020-12-21,132.8941
2020-12-22,132.6151
2020-12-23,132.8317
2020-12-24,132.7384
2020-12-25,133.3943
2020-12-28,133.8116
2020-12-29,133.1048
2020-12-30,133.1682
2020-12-31,132.6450
2021-01-01,131.9219
2021-01-04,131.8193
2021-01-05,132.4654
2021-01-06,132.5805
2021-01-07,132.2237
2021-01-08,132.5515
2021-01-11,132.0661
2021-01-12,130.7816
2021-01-13,131.3508
2021-01-14,131.9324
2021-01-15,131.9696
2021-01-18,132.1143
2021-01-19,132.0692
2021-01-20,133.5842
2021-01-21,133.0975
2021-01-22,132.0750
2021-01-25,133.0115
2021-01-26,133.5271
2021-01-27,133.6868
2021-01-28,132.7682
2021-01-29,132.3626
2021-02-01,132.6810
2021-02-02,133.4534
2021-02-03,133.1008
2021-02-04,133.0883
2021-02-05,132.8947
2021-02-08,133.8984
2021-02-09,133.9750
2021-02-10,133.4936
2021-02-11,132.7950
2021-02-12,132.9622
2021-02-15,132.5469
2021-02-16,132.9315
2021-02-17,133.0019
2021-02-18,133.3479
2021-02-19,133.0846
2021-02-22,133.5190
2021-02-23,132.7780
2021-02-24,133.0185
2021-02-25,132.6486
2021-02-26,132.0220
2021-03-01,131.1925
2021-03-02,130.9404
2021-03-03,130.9299
2021-03-04,131.1386
2021-03-05,132.0284
2021-03-08,132.0263
2021-03-09,132.1994
2021-03-10,132.2576
2021-03-11,132.3125
2021-03-12,132.3854
2021-03-15,132.5318
2021-03-16,132.4918
2021-03-17,132.3009
2021-03-18,132.7862
2021-03-19,132.6789
2021-03-22,133.0514
2021-03-23,133.8654
2021-03-24,134.0090
2021-03-25,134.2979
2021-03-26,134.2339
2021-03-29,132.9414
2021-03-30,133.0045
2021-03-31,132.7717
2021-04-01,132.8677
2021-04-02,132.6958
2021-04-05,132.7522
2021-04-06,132.6939
2021-04-07,133.2831
2021-04-08,132.5556
2021-04-09,132.2921
2021-04-12,132.0911
2021-04-13,131.9374
2021-04-14,131.7502
2021-04-15,131.9675
2021-04-16,131.1074
2021-04-19,131.0913
2021-04-20,131.8763
2021-04-21,131.9562
2021-04-22,132.0448
2021-04-23,132.4409
2021-04-26,132.4501
2021-04-27,132.4152
2021-04-28,132.6128
2021-04-29,133.2866
2021-04-30,133.4185
2021-05-03,133.7476
2021-05-04,134.3227
2021-05-05,134.4528
2021-05-06,134.2260
2021-05-07,134.1535
2021-05-10,134.3299
2021-05-11,134.6678
2021-05-12,134.5280
2021-05-13,134.9266
2021-05-14,134.4736
2021-05-17,133.9978
2021-05-18,133.7604
2021-05-19,133.8970
2021-05-20,134.0399
2021-05-21,133.9440
2021-05-24,133.6962
2021-05-25,132.8350
2021-05-26,133.3367
2021-05-27,132.8199
2021-05-28,133.6060
2021-05-31,133.7519
2021-06-01,133.8527
2021-06-02,133.3299
2021-06-03,132.4753
2021-06-04,132.8690
2021-06-07,132.7604
2021-06-08,132.0433
2021-06-09,132.6076
2021-06-10,132.8822
2021-06-11,133.7784
2021-06-14,133.2405
2021-06-15,132.8669
2021-06-16,132.5361
2021-06-17,133.1064
2021-06-18,132.5205
2021-06-21,132.5126
2021-06-22,132.6420
2021-06-23,132.5201
2021-06-24,132.2032
2021-06-25,132.3748
2021-06-28,131.4132
2021-06-29,131.1466
2021-06-30,130.7606
2021-07-01,131.1450
2021-07-02,130.5430
2021-07-05,129.8331
2021-07-06,130.3360
2021-07-07,129.9103
2021-07-08,129.8707
2021-07-09,129.4917
2021-07-12,129.3786
2021-07-13,129.2358
2021-07-14,128.1969
2021-07-15,127.8900
2021-07-16,128.1874
2021-07-19,128.8520
2021-07-20,129.0538
2021-07-21,129.0155
2021-07-22,128.8532
2021-07-23,128.7270
2021-07-26,129.3316
2021-07-27,129.3474
2021-07-28,129.6428
2021-07-29,128.9873
2021-07-30,129.2584
2021-08-02,128.8664
2021-08-03,129.2199
2021-08-04,129.7534
2021-08-05,130.1848
2021-08-06,129.9616
2021-08-09,129.9929
2021-08-10,129.8487
2021-08-11,129.5019
2021-08-12,129.2462
2021-08-13,129.7039
2021-08-16,130.0587
2021-08-17,130.3269
2021-08-18,130.3630
2021-08-19,130.5312
2021-08-20,130.3342
2021-08-23,130.8140
2021-08-24,130.7951
2021-08-25,131.8470
2021-08-26,131.8492
2021-08-27,132.4212
2021-08-30,132.6432
2021-08-31,132.4147
2021-09-01,133.2726
2021-09-02,133.2185
2021-09-03,133.1903
2021-09-06,133.4533
2021-09-07,133.8893
2021-09-08,133.8467
2021-09-09,133.1801
2021-09-10,133.7996
2021-09-13,135.0435
2021-09-14,135.9246
2021-09-15,135.1167
2021-09-16,135.3909
2021-09-17,135.4191
2021-09-20,135.9054
2021-09-21,135.6501
2021-09-22,136.3523
2021-09-23,136.5152
2021-09-24,137.4801
2021-09-27,137.3961
2021-09-28,137.6735
2021-09-29,137.6150
2021-09-30,137.6602
2021-10-01,138.4106
2021-10-04,138.1035
2021-10-05,138.0476
2021-10-06,137.6795
2021-10-07,137.0345
2021-10-08,137.0041
2021-10-11,136.6245
2021-10-12,137.1041
2021-10-13,137.5803
2021-10-14,137.8812
2021-10-15,137.7058
2021-10-18,138.0503
2021-10-19,137.6065
2021-10-20,137.3226
2021-10-21,138.0249
2021-10-22,138.8562
2021-10-25,138.2962
2021-10-26,138.9238
2021-10-27,138.9618
2021-10-28,139.3547
2021-10-29,139.2004
2021-11-01,139.4815
2021-11-02,139.6992
2021-11-03,139.3503
2021-11-04,139.1559
2021-11-05,139.7125
2021-11-08,140.7592
2021-11-09,140.1667
2021-11-10,140.1738
2021-11-11,140.4748
2021-11-12,140.4143
2021-11-15,141.5913
2021-11-16,141.3494
2021-11-17,141.4418
2021-11-18,141.0659
2021-11-19,141.7600
2021-11-22,141.8272
2021-11-23,141.4943
2021-11-24,141.2277
2021-11-25,140.3046
2021-11-26,139.8277
2021-11-29,140.3595
2021-11-30,140.0736
2021-12-01,139.5712
2021-12-02,139.1940
2021-12-03,140.1112
2021-12-06,139.7030
2021-12-07,139.6805
2021-12-08,139.6578
2021-12-09,139.8668
2021-12-10,139.8455
2021-12-13,140.2777
2021-12-14,139.7586
2021-12-15,139.4262
2021-12-16,139.4128
2021-12-17,139.0630
2021-12-20,139.5522
2021-12-21,139.4449
2021-12-22,139.5231
2021-12-23,139.2042
2021-12-24,138.9301
2021-12-27,138.0938
2021-12-28,137.8771
2021-12-29,138.2051
2021-12-30,139.6794
2021-12-31,139.1591
2022-01-03,139.6534
2022-01-04,139.5214
2022-01-05,138.5315
2022-01-06,138.3647
2022-01-07,138.2867
2022-01-10,138.7373
2022-01-11,139.2837
2022-01-12,139.4699
2022-01-13,139.5265
2022-01-14,140.2729
2022-01-17,139.7650
2022-01-18,139.3121
2022-01-19,139.7915
2022-01-20,140.7841
2022-01-21,140.1385
2022-01-24,139.8694
2022-01-25,140.5956
2022-01-26,141.1711
2022-01-27,141.6394
2022-01-28,141.7189
2022-01-31,141.9100
2022-02-01,141.0177
2022-02-02,141.8695
2022-02-03,142.1380
2022-02-04,141.7276
2022-02-07,142.5382
2022-02-08,142.4366
2022-02-09,143.1037
2022-02-10,144.0516
2022-02-11,144.8290
2022-02-14,144.8299
2022-02-15,144.5011
2022-02-16,144.0830
2022-02-17,145.5337
2022-02-18,145.6821
2022-02-21,145.5757
2022-02-22,145.1933
2022-02-23,146.4901
2022-02-24,146.1581
2022-02-25,146.6678
2022-02-28,147.2510
2022-03-01,147.5777
2022-03-02,147.7051
2022-03-03,148.0487
2022-03-04,149.0628
2022-03-07,149.8669
2022-03-08,149.2252
2022-03-09,149.5286
2022-03-10,148.4819
2022-03-11,148.3452
2022-03-14,148.9795
2022-03-15,148.8735
2022-03-16,148.8960
2022-03-17,149.2221
2022-03-18,148.8624
2022-03-21,148.5284
2022-03-22,149.4400
2022-03-23,148.6780
2022-03-24,148.2608
2022-03-25,149.4937
2022-03-28,150.1286
2022-03-29,149.3369
2022-03-30,149.2708
2022-03-31,148.7529
2022-04-01,147.8108
2022-04-04,148.0484
2022-04-05,147.7401
2022-04-06,148.1097
2022-04-07,148.3929
2022-04-08,148.8845
2022-04-11,148.8260
2022-04-12,147.8111
2022-04-13,146.7964
2022-04-14,147.2904
2022-04-15,147.0030
2022-04-18,146.9299
2022-04-19,147.0849
2022-04-20,148.7493
2022-04-21,148.1313
2022-04-22,148.1627
2022-04-25,147.9479
2022-04-26,148.1117
2022-04-27,146.9123
2022-04-28,146.8088
2022-04-29,147.4749
2022-05-02,147.4345
2022-05-03,146.6819
2022-05-04,145.8609
2022-05-05,145.4711
2022-05-06,145.0726
2022-05-09,144.4714
2022-05-10,144.1797
2022-05-11,143.9217
2022-05-12,143.7160
2022-05-13,143.6373
2022-05-16,143.4647
2022-05-17,143.6940
2022-05-18,144.2298
2022-05-19,144.2012
2022-05-20,143.7407
2022-05-23,144.1211
2022-05-24,144.7013
2022-05-25,144.3798
2022-05-26,144.2556
2022-05-27,144.1525
2022-05-30,144.2490
2022-05-31,145.3840
2022-06-01,145.2537
2022-06-02,145.1220
2022-06-03,144.8563
2022-06-06,144.7013
2022-06-07,145.3375
2022-06-08,144.7402
2022-06-09,144.2926
2022-06-10,144.2914
2022-06-13,144.2769
2022-06-14,143.9409
2022-06-15,143.8144
2022-06-16,143.1496
2022-06-17,143.0004
