DATE,VALUE
2019-06-20,0.5431
2019-06-21,0.5737
2019-06-24,0.5566
2019-06-25,0.5305
2019-06-26,0.5037
2019-06-27,0.4897
2019-06-28,0.4527
2019-07-01,0.4559
2019-07-02,0.5002
2019-07-03,0.5197
2019-07-04,0.5107
2019-07-05,0.4673
2019-07-08,0.4566
2019-07-09,0.4519
2019-07-10,0.4860
2019-07-11,0.4658
2019-07-12,0.4406
2019-07-15,0.4609
2019-07-16,0.4793
2019-07-17,0.5499
2019-07-18,0.5530
2019-07-19,0.5485
2019-07-22,0.5496
2019-07-23,0.5554
2019-07-24,0.5591
2019-07-25,0.5316
2019-07-26,0.5096
2019-07-29,0.5471
2019-07-30,0.5648
2019-07-31,0.5516
2019-08-01,0.5393
2019-08-02,0.5484
2019-08-05,0.5413
2019-08-06,0.5409
2019-08-07,0.5767
2019-08-08,0.5595
2019-08-09,0.5351
2019-08-12,0.5576
2019-08-13,0.5254
2019-08-14,0.4974
2019-08-15,0.4875
2019-08-16,0.5211
2019-08-19,0.5258
2019-08-20,0.5647
2019-08-21,0.4908
2019-08-22,0.5477
2019-08-23,0.5378
2019-08-26,0.5205
2019-08-27,0.5194
2019-08-28,0.5163
2019-08-29,0.5879
2019-08-30,0.6324
2019-09-02,0.6350
2019-09-03,0.6431
2019-09-04,0.6800
2019-09-05,0.6918
2019-09-06,0.6908
2019-09-09,0.6823
2019-09-10,0.6938
2019-09-11,0.7166
2019-09-12,0.6721
2019-09-13,0.6822
2019-09-16,0.7155
2019-09-17,0.7169
2019-09-18,0.7120
2019-09-19,0.6830
2019-09-20,0.7094
2019-09-23,0.7014
2019-09-24,0.7118
2019-09-25,0.7178
2019-09-26,0.6983
2019-09-27,0.7059
2019-09-30,0.6456
2019-10-01,0.6441
2019-10-02,0.6053
2019-10-03,0.6296
2019-10-04,0.5882
2019-10-07,0.6068
2019-10-08,0.5778
2019-10-09,0.5603
2019-10-10,0.5967
2019-10-11,0.5826
2019-10-14,0.5849
2019-10-15,0.5883
2019-10-16,0.5957
2019-10-17,0.5904
2019-10-18,0.5565
2019-10-21,0.5070
2019-10-22,0.5164
2019-10-23,0.5303
2019-10-24,0.4912
2019-10-25,0.4152
2019-10-28,0.3903
2019-10-29,0.3817
2019-10-30,0.3957
2019-10-31,0.4271
2019-11-01,0.4562
2019-11-04,0.4612
2019-11-05,0.4652
2019-11-06,0.4388
2019-11-07,0.4269
2019-11-08,0.4071
2019-11-11,0.4191
2019-11-12,0.4094
2019-11-13,0.4540
2019-11-14,0.4221
2019-11-15,0.4419
2019-11-18,0.4620
2019-11-19,0.4620
2019-11-20,0.4677
2019-11-21,0.4339
2019-11-22,0.4408
2019-11-25,0.4770
2019-11-26,0.4578
2019-11-27,0.4916
2019-11-28,0.4908
2019-11-29,0.4409
2019-12-02,0.4312
2019-12-03,0.4122
2019-12-04,0.3623
2019-12-05,0.4037
2019-12-06,0.4134
2019-12-09,0.3780
2019-12-10,0.4285
2019-12-11,0.4090
2019-12-12,0.4041
2019-12-13,0.3971
2019-12-16,0.3972
2019-12-17,0.3742
2019-12-18,0.3033
2019-12-19,0.2719
2019-12-20,0.2855
2019-12-23,0.2968
2019-12-24,0.2771
2019-12-25,0.2869
2019-12-26,0.2620
2019-12-27,0.2475
2019-12-30,0.2741
2019-12-31,0.2885
2020-01-01,0.3710
2020-01-02,0.3992
2020-01-03,0.3884
2020-01-06,0.3917
2020-01-07,0.4378
2020-01-08,0.4364
2020-01-09,0.4368
2020-01-10,0.4543
2020-01-13,0.4508
2020-01-14,0.4813
2020-01-15,0.4675
2020-01-16,0.4203
2020-01-17,0.4183
2020-01-20,0.4238
2020-01-21,0.4587
2020-01-22,0.4864
2020-01-23,0.5048
2020-01-24,0.4925
2020-01-27,0.5646
2020-01-28,0.5918
2020-01-29,0.6295
2020-01-30,0.6438
2020-01-31,0.6037
2020-02-03,0.5636
2020-02-04,0.5728
2020-02-05,0.5823
2020-02-06,0.5579
2020-02-07,0.5218
2020-02-10,0.6205
2020-02-11,0.6115
2020-02-12,0.5981
2020-02-13,0.5470
2020-02-14,0.5291
2020-02-17,0.5673
2020-02-18,0.5701
2020-02-19,0.5498
2020-02-20,0.5017
2020-02-21,0.4874
2020-02-24,0.4883
2020-02-25,0.4858
2020-02-26,0.5265
2020-02-27,0.4646
2020-02-28,0.5066
2020-03-02,0.4665
2020-03-03,0.4640
2020-03-04,0.5027
2020-03-05,0.4996
2020-03-06,0.4323
2020-03-09,0.4343
2020-03-10,0.4598
2020-03-11,0.4914
2020-03-12,0.4569
2020-03-13,0.4288
2020-03-16,0.3901
2020-03-17,0.4508
2020-03-18,0.4366
2020-03-19,0.4160
2020-03-20,0.3951
2020-03-23,0.3933
2020-03-24,0.3845
2020-03-25,0.3978
2020-03-26,0.3854
2020-03-27,0.3753
2020-03-30,0.3541
2020-03-31,0.3437
2020-04-01,0.3512
2020-04-02,0.3495
2020-04-03,0.3387
2020-04-06,0.3586
2020-04-07,0.3686
2020-04-08,0.3741
2020-04-09,0.3929
2020-04-10,0.4163
2020-04-13,0.3539
2020-04-14,0.3195
2020-04-15,0.2896
2020-04-16,0.3219
2020-04-17,0.3422
2020-04-20,0.3123
2020-04-21,0.3469
2020-04-22,0.3693
2020-04-23,0.3919
2020-04-24,0.4265
2020-04-27,0.4358
2020-04-28,0.4159
2020-04-29,0.4284
2020-04-30,0.4344
2020-05-01,0.4405
2020-05-04,0.4605
2020-05-05,0.4591
2020-05-06,0.4581
2020-05-07,0.4474
2020-05-08,0.4527
2020-05-11,0.4700
2020-05-12,0.4821
2020-05-13,0.5291
2020-05-14,0.5173
2020-05-15,0.5295
2020-05-18,0.5475
2020-05-19,0.5158
2020-05-20,0.5052
2020-05-21,0.4865
2020-05-22,0.5098
2020-05-25,0.4975
2020-05-26,0.5040
2020-05-27,0.5407
2020-05-28,0.5090
2020-05-29,0.5071
2020-06-01,0.5095
2020-06-02,0.5179
2020-06-03,0.5161
2020-06-04,0.5563
2020-06-05,0.6136
2020-06-08,0.6150
2020-06-09,0.6795
2020-06-10,0.6609
2020-06-11,0.6777
2020-06-12,0.7008
2020-06-15,0.7461
2020-06-16,0.7322
2020-06-17,0.7704
2020-06-18,0.7429
2020-06-19,0.7593
2020-06-22,0.7572
2020-06-23,0.6752
2020-06-24,0.6663
2020-06-25,0.6635
2020-06-26,0.7070
2020-06-29,0.7322
2020-06-30,0.6988
2020-07-01,0.7265
2020-07-02,0.7369
2020-07-03,0.7323
2020-07-06,0.7349
2020-07-07,0.7454
2020-07-08,0.7228
2020-07-09,0.6761
2020-07-10,0.6983
2020-07-13,0.6735
2020-07-14,0.6533
2020-07-15,0.6306
2020-07-16,0.5928
2020-07-17,0.5877
2020-07-20,0.5699
2020-07-21,0.5711
2020-07-22,0.5343
2020-07-23,0.5026
2020-07-24,0.5391
2020-07-27,0.5355
2020-07-28,0.5159
2020-07-29,0.4976
2020-07-30,0.5174
2020-07-31,0.5638
2020-08-03,0.5627
2020-08-04,0.6039
2020-08-05,0.5829
2020-08-06,0.6130
2020-08-07,0.6555
2020-08-10,0.6231
2020-08-11,0.6016
2020-08-12,0.5433
2020-08-13,0.5611
2020-08-14,0.5164
2020-08-17,0.5021
2020-08-18,0.4991
2020-08-19,0.4944
2020-08-20,0.4745
2020-08-21,0.4662
2020-08-24,0.4142
2020-08-25,0.4276
2020-08-26,0.4573
2020-08-27,0.4699
2020-08-28,0.4724
2020-08-31,0.4961
2020-09-01,0.5207
2020-09-02,0.5605
2020-09-03,0.5801
2020-09-04,0.5659
2020-09-07,0.6221
2020-09-08,0.6332
2020-09-09,0.6483
2020-09-10,0.6429
2020-09-11,0.6276
2020-09-14,0.5803
2020-09-15,0.5982
2020-09-16,0.5723
2020-09-17,0.5540
2020-09-18,0.5498
2020-09-21,0.5555
2020-09-22,0.5914
2020-09-23,0.6507
2020-09-24,0.6190
2020-09-25,0.6135
2020-09-28,0.6205
2020-09-29,0.6160
2020-09-30,0.6573
2020-10-01,0.6712
2020-10-02,0.6663
2020-10-05,0.6522
2020-10-06,0.6626
2020-10-07,0.6744
2020-10-08,0.6349
2020-10-09,0.6357
2020-10-12,0.5955
2020-10-13,0.6329
2020-10-14,0.6036
2020-10-15,0.6010
2020-10-16,0.5607
2020-10-19,0.5475
2020-10-20,0.5524
2020-10-21,0.5285
2020-10-22,0.4967
2020-10-23,0.5043
2020-10-26,0.5132
2020-10-27,0.5384
2020-10-28,0.5982
2020-10-29,0.5598
2020-10-30,0.5304
2020-11-02,0.5141
2020-11-03,0.5236
2020-11-04,0.5078
2020-11-05,0.4690
2020-11-06,0.4903
2020-11-09,0.4858
2020-11-10,0.4720
2020-11-11,0.3841
2020-11-12,0.3429
2020-11-13,0.3544
2020-11-16,0.3857
2020-11-17,0.3467
2020-11-18,0.3608
2020-11-19,0.3232
2020-11-20,0.3695
2020-11-23,0.3489
2020-11-24,0.3744
2020-11-25,0.3645
2020-11-26,0.2999
2020-11-27,0.2535
2020-11-30,0.2822
2020-12-01,0.2599
2020-12-02,0.2905
2020-12-03,0.3624
2020-12-04,0.3934
2020-12-07,0.3953
2020-12-08,0.3808
2020-12-09,0.4027
2020-12-10,0.3376
2020-12-11,0.3672
2020-12-14,0.3619
2020-12-15,0.3812
2020-12-16,0.3520
2020-12-17,0.3448
2020-12-18,0.3872
2020-12-21,0.4223
2020-12-22,0.3759
2020-12-23,0.3464
2020-12-24,0.3558
2020-12-25,0.3925
2020-12-28,0.3889
2020-12-29,0.4120
2020-12-30,0.4610
2020-12-31,0.4625
2021-01-01,0.4269
2021-01-04,0.4109
2021-01-05,0.4083
2021-01-06,0.4040
2021-01-07,0.4235
2021-01-08,0.4889
2021-01-11,0.4954
2021-01-12,0.5065
2021-01-13,0.5207
2021-01-14,0.5386
2021-01-15,0.5398
2021-01-18,0.5577
2021-01-19,0.6236
2021-01-20,0.5967
2021-01-21,0.6148
2021-01-22,0.5955
2021-01-25,0.5942
2021-01-26,0.6122
2021-01-27,0.5955
2021-01-28,0.5731
2021-01-29,0.5694
2021-02-01,0.5471
2021-02-02,0.5775
2021-02-03,0.5454
2021-02-04,0.5064
2021-02-05,0.5231
2021-02-08,0.5481
2021-02-09,0.6109
2021-02-10,0.5819
2021-02-11,0.6280
2021-02-12,0.6116
2021-02-15,0.6037
2021-02-16,0.6412
2021-02-17,0.6598
2021-02-18,0.6288
2021-02-19,0.5694
2021-02-22,0.5723
2021-02-23,0.5118
2021-02-24,0.4781
2021-02-25,0.5191
2021-02-26,0.5389
2021-03-01,0.5253
2021-03-02,0.5332
2021-03-03,0.4853
2021-03-04,0.4997
2021-03-05,0.4907
2021-03-08,0.4100
2021-03-09,0.4010
2021-03-10,0.3872
2021-03-11,0.3225
2021-03-12,0.2696
2021-03-15,0.2975
2021-03-16,0.2651
2021-03-17,0.2959
2021-03-18,0.2923
2021-03-19,0.2906
2021-03-22,0.2920
2021-03-23,0.2877
2021-03-24,0.2987
2021-03-25,0.3010
2021-03-26,0.2502
2021-03-29,0.2840
2021-03-30,0.2692
2021-03-31,0.2556
2021-04-01,0.2155
2021-04-02,0.2370
2021-04-05,0.2700
2021-04-06,0.2773
2021-04-07,0.3078
2021-04-08,0.3094
2021-04-09,0.3576
2021-04-12,0.3684
2021-04-13,0.3796
2021-04-14,0.4348
2021-04-15,0.3946
2021-04-16,0.4025
2021-04-19,0.4569
2021-04-20,0.3859
2021-04-21,0.3893
2021-04-22,0.3912
2021-04-23,0.3843
2021-04-26,0.3834
2021-04-27,0.4102
2021-04-28,0.4256
2021-04-29,0.4347
2021-04-30,0.4056
2021-05-03,0.4036
2021-05-04,0.4037
2021-05-05,0.3614
2021-05-06,0.3587
2021-05-07,0.3562
2021-05-10,0.3880
2021-05-11,0.4334
2021-05-12,0.4343
2021-05-13,0.4414
2021-05-14,0.4518
2021-05-17,0.4074
2021-05-18,0.4178
2021-05-19,0.3983
2021-05-20,0.3847
2021-05-21,0.3610
2021-05-24,0.3666
2021-05-25,0.3143
2021-05-26,0.3492
2021-05-27,0.3881
2021-05-28,0.3536
2021-05-31,0.3786
2021-06-01,0.3426
2021-06-02,0.3287
2021-06-03,0.3117
2021-06-04,0.3591
2021-06-07,0.3177
2021-06-08,0.3375
2021-06-09,0.3246
2021-06-10,0.3614
2021-06-11,0.3995
2021-06-14,0.3546
2021-06-15,0.3794
2021-06-16,0.3542
2021-06-17,0.3649
2021-06-18,0.3817
2021-06-21,0.3926
2021-06-22,0.4057
2021-06-23,0.3977
2021-06-24,0.4050
2021-06-25,0.3119
2021-06-28,0.3223
2021-06-29,0.2923
2021-06-30,0.2561
2021-07-01,0.2186
2021-07-02,0.1905
2021-07-05,0.1480
2021-07-06,0.1460
2021-07-07,0.1287
2021-07-08,0.1715
2021-07-09,0.1583
2021-07-12,0.1474
2021-07-13,0.1353
2021-07-14,0.1051
2021-07-15,0.1163
2021-07-16,0.1737
2021-07-19,0.1397
2021-07-20,0.1366
2021-07-21,0.1303
2021-07-22,0.1014
2021-07-23,0.1154
2021-07-26,0.1239
2021-07-27,0.0779
2021-07-28,0.0980
2021-07-29,0.1323
2021-07-30,0.0944
2021-08-02,0.1048
2021-08-03,0.1585
2021-08-04,0.1545
2021-08-05,0.1928
2021-08-06,0.2614
2021-08-09,0.2675
2021-08-10,0.2579
2021-08-11,0.2690
2021-08-12,0.3109
2021-08-13,0.2755
2021-08-16,0.2868
2021-08-17,0.2982
2021-08-18,0.3027
2021-08-19,0.3047
2021-08-20,0.3368
2021-08-23,0.3285
2021-08-24,0.2652
2021-08-25,0.2201
2021-08-26,0.1607
2021-08-27,0.2148
2021-08-30,0.2470
2021-08-31,0.2142
2021-09-01,0.2037
2021-09-02,0.2342
2021-09-03,0.2773
2021-09-06,0.2436
2021-09-07,0.2287
2021-09-08,0.2313
2021-09-09,0.2479
2021-09-10,0.2739
2021-09-13,0.2928
2021-09-14,0.3137
2021-09-15,0.3123
2021-09-16,0.2948
2021-09-17,0.2680
2021-09-20,0.2554
2021-09-21,0.2110
2021-09-22,0.2132
2021-09-23,0.2523
2021-09-24,0.2711
2021-09-27,0.2609
2021-09-28,0.2823
2021-09-29,0.2657
2021-09-30,0.2711
2021-10-01,0.3137
2021-10-04,0.3282
2021-10-05,0.2978
2021-10-06,0.3305
2021-10-07,0.3496
2021-10-08,0.3788
2021-10-11,0.3770
2021-10-12,0.3824
2021-10-13,0.3870
2021-10-14,0.3891
2021-10-15,0.3873
2021-10-18,0.3735
2021-10-19,0.4300
2021-10-20,0.3355
2021-10-21,0.3387
2021-10-22,0.3328
2021-10-25,0.3311
2021-10-26,0.3564
2021-10-27,0.3539
2021-10-28,0.3650
2021-10-29,0.3792
2021-11-01,0.3427
2021-11-02,0.3491
2021-11-03,0.3489
2021-11-04,0.3575
2021-11-05,0.3479
2021-11-08,0.3579
2021-11-09,0.3450
2021-11-10,0.3283
2021-11-11,0.3257
2021-11-12,0.3031
2021-11-15,0.3444
2021-11-16,0.3491
2021-11-17,0.3546
2021-11-18,0.3582
2021-11-19,0.3317
2021-11-22,0.3314
2021-11-23,0.3117
2021-11-24,0.3275
2021-11-25,0.3100
2021-11-26,0.3291
2021-11-29,0.3223
2021-11-30,0.3535
2021-12-01,0.3273
2021-12-02,0.3993
2021-12-03,0.3946
2021-12-06,0.3979
2021-12-07,0.3971
2021-12-08,0.3755
2021-12-09,0.3749
2021-12-10,0.3566
2021-12-13,0.3647
2021-12-14,0.3711
2021-12-15,0.3363
2021-12-16,0.3607
2021-12-17,0.4080
2021-12-20,0.3921
2021-12-21,0.3662
2021-12-22,0.3417
2021-12-23,0.3402
2021-12-24,0.3117
2021-12-27,0.3180
2021-12-28,0.3325
2021-12-29,0.3695
2021-12-30,0.3522
2021-12-31,0.2799
2022-01-03,0.3033
2022-01-04,0.3000
2022-01-05,0.2926
2022-01-06,0.2880
2022-01-07,0.3004
2022-01-10,0.2941
2022-01-11,0.3118
2022-01-12,0.3237
2022-01-13,0.3373
2022-01-14,0.3523
2022-01-17,0.3315
2022-01-18,0.3591
2022-01-19,0.4007
2022-01-20,0.4038
2022-01-21,0.4217
2022-01-24,0.4211
2022-01-25,0.3774
2022-01-26,0.3966
2022-01-27,0.4121
2022-01-28,0.4103
2022-01-31,0.3842
2022-02-01,0.3847
2022-02-02,0.4028
2022-02-03,0.4056
2022-02-04,0.4005
2022-02-07,0.4393
2022-02-08,0.4550
2022-02-09,0.4950
2022-02-10,0.5817
2022-02-11,0.5557
2022-02-14,0.5101
2022-02-15,0.5598
2022-02-16,0.6150
2022-02-17,0.6172
2022-02-18,0.6085
2022-02-21,0.5951
2022-02-22,0.6181
2022-02-23,0.6367
2022-02-24,0.6082
2022-02-25,0.5894
2022-02-28,0.5936
2022-03-01,0.5830
2022-03-02,0.5570
2022-03-03,0.5510
2022-03-04,0.5341
2022-03-07,0.6219
2022-03-08,0.6718
2022-03-09,0.6663
2022-03-10,0.6277
2022-03-11,0.6124
2022-03-14,0.6445
2022-03-15,0.6693
2022-03-16,0.6602
2022-03-17,0.6272
2022-03-18,0.6948
2022-03-21,0.6938
2022-03-22,0.6649
2022-03-23,0.6359
2022-03-24,0.6751
2022-03-25,0.6669
2022-03-28,0.6998
2022-03-29,0.7061
2022-03-30,0.7317
2022-03-31,0.7267
2022-04-01,0.7059
2022-04-04,0.7298
2022-04-05,0.7228
2022-04-06,0.6951
2022-04-07,0.6759
2022-04-08,0.6901
2022-04-11,0.6696
2022-04-12,0.5972
2022-04-13,0.5960
2022-04-14,0.5919
2022-04-15,0.6048
2022-04-18,0.5710
2022-04-19,0.5651
2022-04-20,0.5748
2022-04-21,0.5016
2022-04-22,0.5052
2022-04-25,0.5379
2022-04-26,0.5705
2022-04-27,0.5483
2022-04-28,0.5684
2022-04-29,0.6100
2022-05-02,0.6242
2022-05-03,0.6455
2022-05-04,0.6307
2022-05-05,0.6762
2022-05-06,0.6918
2022-05-09,0.6407
2022-05-10,0.6378
2022-05-11,0.6123
2022-05-12,0.5956
2022-05-13,0.5857
2022-05-16,0.5613
2022-05-17,0.5658
2022-05-18,0.5757
2022-05-19,0.6156
2022-05-20,0.5918
2022-05-23,0.6213
2022-05-24,0.5590
2022-05-25,0.5637
2022-05-26,0.5476
2022-05-27,0.5948
2022-05-30,0.5856
2022-05-31,0.5757
2022-06-01,0.5449
2022-06-02,0.5687
2022-06-03,0.5861
2022-06-06,0.6149
2022-06-07,0.6150
2022-06-08,0.6064
2022-06-09,0.5453
2022-06-10,0.5680
2022-06-13,0.5691
2022-06-14,0.5802
2022-06-15,0.5939
2022-06-16,0.6410
2022-06-17,0.6134
