DATE,VALUE
2019-02-04,2.9729
2019-02-05,2.9511
2019-02-06,3.0165
2019-02-07,3.0137
2019-02-08,2.9624
2019-02-11,3.0073
2019-02-12,2.9904
2019-02-13,2.9763
2019-02-14,2.9917
2019-02-15,2.9566
2019-02-18,2.9549
2019-02-19,2.9628
2019-02-20,2.9488
2019-02-21,2.9273
2019-02-22,2.9151
2019-02-25,3.0048
2019-02-26,2.9866
2019-02-27,2.9890
2019-02-28,2.9723
2019-03-01,2.9188
2019-03-04,2.8682
2019-03-05,2.8740
2019-03-06,2.9201
2019-03-07,2.9665
2019-03-08,2.9744
2019-03-11,2.8992
2019-03-12,2.9309
2019-03-13,.
2019-03-14,2.8433
2019-03-15,2.7574
2019-03-18,2.7547
2019-03-19,2.8020
2019-03-20,2.8057
2019-03-21,2.7392
2019-03-22,2.7888
2019-03-25,2.8257
2019-03-26,2.8564
2019-03-27,2.7974
2019-03-28,2.8493
2019-03-29,2.8702
2019-04-01,2.8984
2019-04-02,2.9415
2019-04-03,2.9999
2019-04-04,2.9434
2019-04-05,2.9241
2019-04-08,2.9037
2019-04-09,2.8170
2019-04-10,2.7853
2019-04-11,2.7786
2019-04-12,2.7285
2019-04-15,2.7180
2019-04-16,2.6955
2019-04-17,2.7181
2019-04-18,2.6622
2019-04-19,2.6380
2019-04-22,2.6857
2019-04-23,2.6299
2019-04-24,2.6608
2019-04-25,2.7023
2019-04-26,2.7006
2019-04-29,2.7000
2019-04-30,2.7511
2019-05-01,2.7392
2019-05-02,2.7305
2019-05-03,2.7738
2019-05-06,2.7379
2019-05-07,2.7346
2019-05-08,2.7456
2019-05-09,2.7802
2019-05-10,2.7546
2019-05-13,2.7432
2019-05-14,2.7849
2019-05-15,2.7726
2019-05-16,2.7705
2019-05-17,2.7531
2019-05-20,2.7559
2019-05-21,2.8251
2019-05-22,2.8467
2019-05-23,2.8394
2019-05-24,2.8685
2019-05-27,2.8453
2019-05-28,2.8588
2019-05-29,2.8384
2019-05-30,2.8192
2019-05-31,2.7646
2019-06-03,2.7451
2019-06-04,2.7560
2019-06-05,2.7558
2019-06-06,.
2019-06-07,2.7476
2019-06-10,2.7654
2019-06-11,2.7482
2019-06-12,2.7194
2019-06-13,2.7116
2019-06-14,2.7147
2019-06-17,2.7048
2019-06-18,2.7220
2019-06-19,2.7977
2019-06-20,2.7845
2019-06-21,2.8353
2019-06-24,2.8575
2019-06-25,2.8480
2019-06-26,2.7353
2019-06-27,2.6982
2019-06-28,2.6674
2019-07-01,2.6610
2019-07-02,2.7088
2019-07-03,2.7447
2019-07-04,2.8295
2019-07-05,2.8163
2019-07-08,2.7881
2019-07-09,2.7391
2019-07-10,2.7861
2019-07-11,2.8319
2019-07-12,2.8565
2019-07-15,2.7915
2019-07-16,2.7584
2019-07-17,2.8228
2019-07-18,2.8315
2019-07-19,2.8019
2019-07-22,2.8841
2019-07-23,2.8334
2019-07-24,2.8596
2019-07-25,2.8552
2019-07-26,2.8453
2019-07-29,2.8622
2019-07-30,2.8493
2019-07-31,2.8522
2019-08-01,2.8700
2019-08-02,2.9008
2019-08-05,2.9465
2019-08-06,2.9464
2019-08-07,3.0398
2019-08-08,3.0297
2019-08-09,3.0356
2019-08-12,3.0160
2019-08-13,2.9924
2019-08-14,3.0207
2019-08-15,3.0055
2019-08-16,3.0215
2019-08-19,2.9858
2019-08-20,2.9586
2019-08-21,2.9324
2019-08-22,2.9961
2019-08-23,2.9775
2019-08-26,2.9873
2019-08-27,3.0399
2019-08-28,3.0700
2019-08-29,3.1367
2019-08-30,.
2019-09-02,3.2100
2019-09-03,3.2211
2019-09-04,3.2368
2019-09-05,3.2718
2019-09-06,3.2968
2019-09-09,3.3471
2019-09-10,3.3254
2019-09-11,3.3109
2019-09-12,3.2882
2019-09-13,3.3063
2019-09-16,3.2384
2019-09-17,3.2490
2019-09-18,3.1921
2019-09-19,3.2200
2019-09-20,3.2094
2019-09-23,3.2130
2019-09-24,3.2476
2019-09-25,3.2663
2019-09-26,3.2907
2019-09-27,3.2839
2019-09-30,3.3013
2019-10-01,3.3642
2019-10-02,3.3316
2019-10-03,3.3263
2019-10-04,3.2984
2019-10-07,3.3141
2019-10-08,3.2671
2019-10-09,3.2963
2019-10-10,3.2415
2019-10-11,3.2871
2019-10-14,3.2290
2019-10-15,3.2374
2019-10-16,3.1603
2019-10-17,3.1472
2019-10-18,3.2051
2019-10-21,3.2657
2019-10-22,3.2068
2019-10-23,3.2930
2019-10-24,3.2870
2019-10-25,3.3166
2019-10-28,3.3181
2019-10-29,3.3135
2019-10-30,3.3472
2019-10-31,3.3202
2019-11-01,3.2760
2019-11-04,3.2307
2019-11-05,3.2380
2019-11-06,3.2100
2019-11-07,3.2204
2019-11-08,3.2180
2019-11-11,3.1988
2019-11-12,3.2391
2019-11-13,3.2596
2019-11-14,3.2053
2019-11-15,3.1836
2019-11-18,3.1898
2019-11-19,3.2109
2019-11-20,3.2127
2019-11-21,3.2265
2019-11-22,3.2822
2019-11-25,.
2019-11-26,3.2898
2019-11-27,3.2140
2019-11-28,3.1978
2019-11-29,3.2531
2019-12-02,3.2722
2019-12-03,3.3030
2019-12-04,3.2349
2019-12-05,3.2822
2019-12-06,3.2827
2019-12-09,3.2796
2019-12-10,3.1871
2019-12-11,3.1996
2019-12-12,3.2037
2019-12-13,3.1880
2019-12-16,3.1684
2019-12-17,3.2053
2019-12-18,3.1819
2019-12-19,3.1860
2019-12-20,3.1954
2019-12-23,3.2084
2019-12-24,3.1607
2019-12-25,3.0733
2019-12-26,3.0360
2019-12-27,3.0153
2019-12-30,2.9832
2019-12-31,2.9290
2020-01-01,2.9582
2020-01-02,2.9717
2020-01-03,3.0269
2020-01-06,3.1247
2020-01-07,3.0723
2020-01-08,3.0558
2020-01-09,3.0315
2020-01-10,3.0181
2020-01-13,2.9682
2020-01-14,2.9522
2020-01-15,2.9558
2020-01-16,3.0087
2020-01-17,3.0457
2020-01-20,3.0656
2020-01-21,3.0916
2020-01-22,3.0789
2020-01-23,3.0782
2020-01-24,3.0439
2020-01-27,2.9765
2020-01-28,2.9787
2020-01-29,2.9853
2020-01-30,2.9947
2020-01-31,3.0149
2020-02-03,3.0382
2020-02-04,3.0698
2020-02-05,3.1212
2020-02-06,3.0680
2020-02-07,3.0790
2020-02-10,3.1008
2020-02-11,3.1753
2020-02-12,3.1595
2020-02-13,3.1442
2020-02-14,3.1491
2020-02-17,3.1306
2020-02-18,.
2020-02-19,3.1832
2020-02-20,3.1463
2020-02-21,3.1840
2020-02-24,3.1616
2020-02-25,3.1818
2020-02-26,3.1897
2020-02-27,3.2184
2020-02-28,3.2037
2020-03-02,3.1778
2020-03-03,3.1911
2020-03-04,3.1976
2020-03-05,3.2630
2020-03-06,3.2431
2020-03-09,3.2376
2020-03-10,3.2626
2020-03-11,3.2308
2020-03-12,3.2386
2020-03-13,3.2537
2020-03-16,3.2679
2020-03-17,3.3329
2020-03-18,3.3186
2020-03-19,3.2859
2020-03-20,3.3326
2020-03-23,3.3574
2020-03-24,3.3091
2020-03-25,3.3248
2020-03-26,3.3630
2020-03-27,3.3697
2020-03-30,3.3674
2020-03-31,3.4132
2020-04-01,3.4181
2020-04-02,3.3686
2020-04-03,3.3825
2020-04-06,3.3753
2020-04-07,3.3119
2020-04-08,3.3430
2020-04-09,3.3768
2020-04-10,3.3698
2020-04-13,3.3708
2020-04-14,3.4012
2020-04-15,3.3555
2020-04-16,3.2554
2020-04-17,3.2924
2020-04-20,3.2777
2020-04-21,3.2989
2020-04-22,3.3255
2020-04-23,3.2302
2020-04-24,3.2414
2020-04-27,3.2309
2020-04-28,3.2917
2020-04-29,3.2593
2020-04-30,3.1927
2020-05-01,3.1420
2020-05-04,3.1060
2020-05-05,3.0809
2020-05-06,3.0239
2020-05-07,2.9866
2020-05-08,2.9533
2020-05-11,3.0272
2020-05-12,3.0281
2020-05-13,.
2020-05-14,3.0135
2020-05-15,3.0147
2020-05-18,3.0012
2020-05-19,3.0624
2020-05-20,3.0792
2020-05-21,3.1204
2020-05-22,3.1206
2020-05-25,3.0938
2020-05-26,3.0460
2020-05-27,3.0412
2020-05-28,3.0145
2020-05-29,3.0848
2020-06-01,3.1444
2020-06-02,3.1793
2020-06-03,3.2308
2020-06-04,3.2382
2020-06-05,3.2048
2020-06-08,3.2438
2020-06-09,3.2944
2020-06-10,3.3797
2020-06-11,3.3277
2020-06-12,3.3591
2020-06-15,3.3428
2020-06-16,3.3001
2020-06-17,3.3160
2020-06-18,3.3519
2020-06-19,3.2933
2020-06-22,3.2614
2020-06-23,3.1978
2020-06-24,3.2709
2020-06-25,3.2251
2020-06-26,3.2607
2020-06-29,3.2517
2020-06-30,3.2451
2020-07-01,3.2604
2020-07-02,3.2551
2020-07-03,3.2719
2020-07-06,3.3037
2020-07-07,3.2706
2020-07-08,3.1917
2020-07-09,3.1240
2020-07-10,3.1681
2020-07-13,3.1543
2020-07-14,3.1756
2020-07-15,3.1763
2020-07-16,3.1662
2020-07-17,3.0574
2020-07-20,3.0107
2020-07-21,3.0828
2020-07-22,3.1528
2020-07-23,3.1032
2020-07-24,3.1066
2020-07-27,3.1130
2020-07-28,3.1102
2020-07-29,3.1019
2020-07-30,3.2116
2020-07-31,3.2549
2020-08-03,3.2373
2020-08-04,3.2190
2020-08-05,3.2295
2020-08-06,.
2020-08-07,3.1723
2020-08-10,3.1482
2020-08-11,3.1524
2020-08-12,3.1197
2020-08-13,3.0396
2020-08-14,3.0710
2020-08-17,3.0384
2020-08-18,2.9787
2020-08-19,2.9621
2020-08-20,2.9153
2020-08-21,2.9606
2020-08-24,2.8964
2020-08-25,2.8719
2020-08-26,2.8266
2020-08-27,2.8338
2020-08-28,2.7991
2020-08-31,2.7938
2020-09-01,2.7899
2020-09-02,2.7216
2020-09-03,2.6962
2020-09-04,2.6403
2020-09-07,2.6163
2020-09-08,2.6456
2020-09-09,2.6829
2020-09-10,2.7606
2020-09-11,2.7294
2020-09-14,2.7704
2020-09-15,2.8470
2020-09-16,2.8329
2020-09-17,2.8095
2020-09-18,2.7828
2020-09-21,2.7635
2020-09-22,2.6943
2020-09-23,2.7271
2020-09-24,2.7576
2020-09-25,2.7527
2020-09-28,2.7125
2020-09-29,2.7183
2020-09-30,2.7717
2020-10-01,2.7454
2020-10-02,2.7698
2020-10-05,2.8388
2020-10-06,2.8694
2020-10-07,2.8348
2020-10-08,2.8011
2020-10-09,2.7781
2020-10-12,2.7722
2020-10-13,2.7457
2020-10-14,2.7658
2020-10-15,2.7840
2020-10-16,2.8471
2020-10-19,2.9114
2020-10-20,2.8565
2020-10-21,2.8205
2020-10-22,2.7889
2020-10-23,2.8092
2020-10-26,2.8308
2020-10-27,2.8150
2020-10-28,2.8071
2020-10-29,2.8150
2020-10-30,.
2020-11-02,2.7115
2020-11-03,2.7919
2020-11-04,2.7634
2020-11-05,2.8008
2020-11-06,2.7857
2020-11-09,2.7790
2020-11-10,2.7964
2020-11-11,2.7360
2020-11-12,2.6712
2020-11-13,2.6758
2020-11-16,2.6550
2020-11-17,2.6554
2020-11-18,2.6570
2020-11-19,2.6616
2020-11-20,2.6633
2020-11-23,2.6945
2020-11-24,2.6745
2020-11-25,2.6701
2020-11-26,2.7119
2020-11-27,2.6751
2020-11-30,2.6923
2020-12-01,2.6907
2020-12-02,2.7036
2020-12-03,2.6681
2020-12-04,2.7557
2020-12-07,2.7129
2020-12-08,2.6412
2020-12-09,2.5806
2020-12-10,2.5843
2020-12-11,2.6017
2020-12-14,2.6159
2020-12-15,2.6412
2020-12-16,2.6321
2020-12-17,2.6560
2020-12-18,2.7033
2020-12-21,2.6867
2020-12-22,2.6670
2020-12-23,2.7107
2020-12-24,2.7252
2020-12-25,2.7014
2020-12-28,2.6006
2020-12-29,2.6388
2020-12-30,2.6127
2020-12-31,2.6364
2021-01-01,2.6163
2021-01-04,2.6257
2021-01-05,2.6563
2021-01-06,2.6719
2021-01-07,2.6452
2021-01-08,2.6177
2021-01-11,2.5971
2021-01-12,2.5837
2021-01-13,2.6272
2021-01-14,2.6017
2021-01-15,2.6142
2021-01-18,2.6148
2021-01-19,2.6124
2021-01-20,2.5429
2021-01-21,2.5122
2021-01-22,2.4979
2021-01-25,.
2021-01-26,2.5260
2021-01-27,2.6056
2021-01-28,2.6430
2021-01-29,2.6192
2021-02-01,2.5974
2021-02-02,2.6078
2021-02-03,2.5983
2021-02-04,2.5421
2021-02-05,2.5509
2021-02-08,2.5845
2021-02-09,2.5882
2021-02-10,2.6402
2021-02-11,2.6856
2021-02-12,2.7264
2021-02-15,2.7846
2021-02-16,2.8034
2021-02-17,2.7859
2021-02-18,2.7608
2021-02-19,2.8255
2021-02-22,2.7754
2021-02-23,2.8060
2021-02-24,2.8391
2021-02-25,2.9130
2021-02-26,2.9694
2021-03-01,2.9313
2021-03-02,2.9434
2021-03-03,2.8771
2021-03-04,2.8881
2021-03-05,2.8344
2021-03-08,2.8301
2021-03-09,2.7604
2021-03-10,2.7603
2021-03-11,2.7771
2021-03-12,2.8247
2021-03-15,2.8287
2021-03-16,2.8023
2021-03-17,2.8061
2021-03-18,2.8549
2021-03-19,2.7731
2021-03-22,2.7179
2021-03-23,2.6973
2021-03-24,2.6797
2021-03-25,2.6670
2021-03-26,2.6897
2021-03-29,2.6372
2021-03-30,2.6294
2021-03-31,2.6232
2021-04-01,2.7224
2021-04-02,2.7022
2021-04-05,2.6797
2021-04-06,2.6604
2021-04-07,2.6898
2021-04-08,2.6399
2021-04-09,2.6656
2021-04-12,2.6870
2021-04-13,2.6293
2021-04-14,2.6508
2021-04-15,2.6011
2021-04-16,2.5977
2021-04-19,2.5176
2021-04-20,.
2021-04-21,2.5182
2021-04-22,2.4800
2021-04-23,2.4609
2021-04-26,2.4883
2021-04-27,2.5235
2021-04-28,2.5632
2021-04-29,2.5747
2021-04-30,2.5981
2021-05-03,2.5336
2021-05-04,2.5243
2021-05-05,2.4899
2021-05-06,2.5720
2021-05-07,2.6038
2021-05-10,2.6646
2021-05-11,2.7050
2021-05-12,2.6656
2021-05-13,2.6704
2021-05-14,2.6401
2021-05-17,2.6881
2021-05-18,2.7823
2021-05-19,2.7707
2021-05-20,2.7472
2021-05-21,2.7092
2021-05-24,2.7037
2021-05-25,2.6363
2021-05-26,2.6027
2021-05-27,2.6416
2021-05-28,2.6439
2021-05-31,2.6385
2021-06-01,2.6569
2021-06-02,2.6075
2021-06-03,2.6014
2021-06-04,2.6208
2021-06-07,2.5847
2021-06-08,2.6144
2021-06-09,2.6361
2021-06-10,2.6757
2021-06-11,2.6112
2021-06-14,2.6238
2021-06-15,2.6517
2021-06-16,2.6625
2021-06-17,2.7071
2021-06-18,2.6983
2021-06-21,2.6966
2021-06-22,2.7860
2021-06-23,2.7341
2021-06-24,2.7282
2021-06-25,2.7390
2021-06-28,2.7961
2021-06-29,2.7894
2021-06-30,2.7401
2021-07-01,2.7681
2021-07-02,2.7822
2021-07-05,2.7588
2021-07-06,2.7659
2021-07-07,2.7773
2021-07-08,2.7134
2021-07-09,2.6444
2021-07-12,2.6474
2021-07-13,2.6247
2021-07-14,.
2021-07-15,2.5897
2021-07-16,2.6269
2021-07-19,2.6369
2021-07-20,2.6479
2021-07-21,2.6124
2021-07-22,2.6574
2021-07-23,2.6389
2021-07-26,2.6860
2021-07-27,2.6877
2021-07-28,2.6539
2021-07-29,2.6712
2021-07-30,2.7385
2021-08-02,2.7752
2021-08-03,2.7884
2021-08-04,2.7673
2021-08-05,2.7040
2021-08-06,2.7055
2021-08-09,2.6920
2021-08-10,2.6498
2021-08-11,2.6795
2021-08-12,2.7344
2021-08-13,2.7568
2021-08-16,2.7720
2021-08-17,2.6879
2021-08-18,2.7077
2021-08-19,2.6513
2021-08-20,2.6331
2021-08-23,2.5606
2021-08-24,2.6185
2021-08-25,2.5285
2021-08-26,2.5074
2021-08-27,2.4804
2021-08-30,2.3634
2021-08-31,2.4308
2021-09-01,2.4281
2021-09-02,2.4364
2021-09-03,2.4277
2021-09-06,2.4258
2021-09-07,2.4650
2021-09-08,2.4615
2021-09-09,2.4853
2021-09-10,2.4658
2021-09-13,2.4820
2021-09-14,2.4988
2021-09-15,2.4501
2021-09-16,2.3966
2021-09-17,2.4175
2021-09-20,2.3483
2021-09-21,2.2734
2021-09-22,2.2344
2021-09-23,2.2514
2021-09-24,2.2233
2021-09-27,2.2860
2021-09-28,2.3333
2021-09-29,2.3134
2021-09-30,2.3941
2021-10-01,2.3992
2021-10-04,2.4207
2021-10-05,2.3825
2021-10-06,2.4131
2021-10-07,.
2021-10-08,2.4496
2021-10-11,2.4289
2021-10-12,2.4167
2021-10-13,2.3847
2021-10-14,2.3351
2021-10-15,2.3574
2021-10-18,2.3437
2021-10-19,2.3553
2021-10-20,2.4123
2021-10-21,2.4390
2021-10-22,2.4510
2021-10-25,2.5026
2021-10-26,2.4506
2021-10-27,2.3607
2021-10-28,2.4322
2021-10-29,2.4787
2021-11-01,2.5473
2021-11-02,2.5043
2021-11-03,2.4990
2021-11-04,2.4555
2021-11-05,2.4127
2021-11-08,2.3597
2021-11-09,2.3299
2021-11-10,2.2824
2021-11-11,2.2867
2021-11-12,2.3402
2021-11-15,2.3440
2021-11-16,2.4017
2021-11-17,2.3887
2021-11-18,2.4505
2021-11-19,2.4499
2021-11-22,2.4200
2021-11-23,2.3923
2021-11-24,2.4282
2021-11-25,2.4320
2021-11-26,2.4324
2021-11-29,2.4007
2021-11-30,2.3777
2021-12-01,2.3921
2021-12-02,2.4153
2021-12-03,2.4047
2021-12-06,2.4131
2021-12-07,2.3993
2021-12-08,2.4403
2021-12-09,2.4160
2021-12-10,2.3288
2021-12-13,2.3157
2021-12-14,2.3396
2021-12-15,2.2756
2021-12-16,2.3114
2021-12-17,2.2821
2021-12-20,2.2658
2021-12-21,2.2593
2021-12-22,2.2476
2021-12-23,2.3010
2021-12-24,2.2905
2021-12-27,2.3243
2021-12-28,2.2754
2021-12-29,2.2725
2021-12-30,2.2663
2021-12-31,.
2022-01-03,2.2618
2022-01-04,2.2240
2022-01-05,2.2374
2022-01-06,2.2676
2022-01-07,2.2729
2022-01-10,2.2354
2022-01-11,2.2879
2022-01-12,2.3428
2022-01-13,2.4109
2022-01-14,2.4590
2022-01-17,2.5164
2022-01-18,2.5157
2022-01-19,2.4919
2022-01-20,2.4881
2022-01-21,2.4778
2022-01-24,2.4602
2022-01-25,2.3903
2022-01-26,2.3597
2022-01-27,2.3574
2022-01-28,2.3937
2022-01-31,2.4202
2022-02-01,2.4716
2022-02-02,2.4430
2022-02-03,2.5060
2022-02-04,2.5591
2022-02-07,2.5521
2022-02-08,2.5480
2022-02-09,2.4945
2022-02-10,2.5252
2022-02-11,2.5210
2022-02-14,2.6362
2022-02-15,2.6406
2022-02-16,2.6780
2022-02-17,2.7421
2022-02-18,2.7386
2022-02-21,2.8062
2022-02-22,2.8107
2022-02-23,2.7485
2022-02-24,2.7226
2022-02-25,2.7787
2022-02-28,2.8120
2022-03-01,2.8545
2022-03-02,2.8107
2022-03-03,2.7601
2022-03-04,2.7211
2022-03-07,2.6752
2022-03-08,2.6854
2022-03-09,2.6240
2022-03-10,2.5792
2022-03-11,2.5760
2022-03-14,2.5806
2022-03-15,2.5538
2022-03-16,2.5894
2022-03-17,2.6022
2022-03-18,2.6375
2022-03-21,2.6735
2022-03-22,2.7028
2022-03-23,2.7023
2022-03-24,2.7066
2022-03-25,2.7423
2022-03-28,.
2022-03-29,2.8234
2022-03-30,2.8458
2022-03-31,2.8617
2022-04-01,2.8268
2022-04-04,2.8636
2022-04-05,2.9425
2022-04-06,2.9093
2022-04-07,2.9572
2022-04-08,2.9561
2022-04-11,2.9438
2022-04-12,2.9412
2022-04-13,2.9186
2022-04-14,2.8686
2022-04-15,2.8837
2022-04-18,2.9175
2022-04-19,2.9029
2022-04-20,2.8772
2022-04-21,2.8386
2022-04-22,2.8390
2022-04-25,2.8445
2022-04-26,2.9163
2022-04-27,2.9199
2022-04-28,2.9829
2022-04-29,2.9516
2022-05-02,2.9891
2022-05-03,3.0691
2022-05-04,3.0704
2022-05-05,3.0675
2022-05-06,3.0849
2022-05-09,3.1505
2022-05-10,3.0724
2022-05-11,3.0822
2022-05-12,3.0721
2022-05-13,3.0790
2022-05-16,3.0984
2022-05-17,3.0593
2022-05-18,3.0030
2022-05-19,3.0467
2022-05-20,3.0226
2022-05-23,3.0922
2022-05-24,3.0676
2022-05-25,3.0671
2022-05-26,3.0611
2022-05-27,3.0967
2022-05-30,3.0607
2022-05-31,3.0823
2022-06-01,2.9947
2022-06-02,2.9688
2022-06-03,3.0498
2022-06-06,3.0051
2022-06-07,2.9680
2022-06-08,2.9774
2022-06-09,2.9327
2022-06-10,2.9533
2022-06-13,2.8931
2022-06-14,2.8732
2022-06-15,2.9144
2022-06-16,2.9798
2022-06-17,3.0321
2022-06-20,3.0000
2022-06-21,.
2022-06-22,3.0499
2022-06-23,3.0255
2022-06-24,3.0776
